销售日期,单品名称,分类名称,单品销量(天)
2020-12-04,螺丝椒,辣椒类,2.824
2020-12-04,西兰花,花菜类,15.891
2020-12-04,西峡香菇,食用菌,22.294999999999998
2020-12-04,豌豆尖,花叶类,4.159
2020-12-04,金针菇,食用菌,8.914
2020-12-04,金针菇(袋),食用菌,25.0
2020-12-04,青尖椒,辣椒类,0.593
2020-12-04,青梗散花,花菜类,11.565999999999999
2020-12-04,青线椒,辣椒类,3.49
2020-12-04,青茄子,茄类,0.702
2020-12-04,鲜木耳,食用菌,1.2810000000000001
2020-12-04,黄心菜,花叶类,0.719
2020-12-04,黄白菜,花叶类,3.19
2020-12-04,黑皮鸡枞菌,食用菌,0.5740000000000001
2020-12-05,七彩椒,辣椒类,2.2960000000000003
2020-12-05,上海青,花叶类,4.539
2020-12-05,云南油麦菜,花叶类,8.417
2020-12-05,云南生菜,花叶类,8.569
2020-12-05,净藕,水生根茎类,34.801
2020-12-05,双孢菇,食用菌,3.332
2020-12-05,圆茄子,茄类,2.018
2020-12-05,大白菜,花叶类,175.524
2020-12-05,大龙茄子,茄类,2.179
2020-12-05,奶白菜,花叶类,6.783
2020-12-05,姬菇(包),食用菌,10.0
2020-12-05,娃娃菜,花叶类,9.0
2020-12-05,小米椒,辣椒类,1.959
2020-12-05,平菇,食用菌,16.621
2020-12-05,杏鲍菇,食用菌,2.094
2020-12-05,杏鲍菇(袋),食用菌,4.0
2020-12-05,枝江红菜苔,花叶类,9.525
2020-12-05,泡泡椒(精品),辣椒类,29.582
2020-12-05,海鲜菇(袋),食用菌,13.0
2020-12-05,灯笼椒,辣椒类,1.4849999999999999
2020-12-05,牛首油菜,花叶类,22.428
2020-12-05,甜白菜,花叶类,3.613
2020-12-05,白玉菇(袋),食用菌,11.0
2020-12-05,白菜苔,花叶类,2.343
2020-12-05,秀珍菇,食用菌,0.573
2020-12-05,紫茄子,茄类,11.434
2020-12-05,红杭椒,辣椒类,0.9450000000000001
2020-12-05,红椒,辣椒类,3.789
2020-12-05,红灯笼椒,辣椒类,0.8260000000000001
2020-12-05,花茄子,茄类,1.113
2020-12-05,茼蒿,花叶类,11.757
2020-12-05,荸荠,水生根茎类,8.717
2020-12-05,菜心,花叶类,3.082
2020-12-05,菠菜,花叶类,28.713
2020-12-05,蔡甸藜蒿,花叶类,1.849
2020-12-05,虫草花(袋),食用菌,8.0
2020-12-05,螺丝椒,辣椒类,5.162
2020-12-05,西兰花,花菜类,55.108
2020-12-05,西峡香菇,食用菌,32.900999999999996
2020-12-05,豌豆尖,花叶类,1.953
2020-12-05,金针菇,食用菌,17.188
2020-12-05,金针菇(袋),食用菌,34.0
2020-12-05,随州泡泡青,花叶类,2.225
2020-12-05,青尖椒,辣椒类,1.078
2020-12-05,青梗散花,花菜类,17.008
2020-12-05,青线椒,辣椒类,3.198
2020-12-05,青茄子,茄类,1.949
2020-12-05,鲜木耳,食用菌,1.302
2020-12-05,黄心菜,花叶类,2.543
2020-12-05,黄白菜,花叶类,4.096
2020-12-05,黑皮鸡枞菌,食用菌,1.104
2020-12-06,七彩椒,辣椒类,0.783
2020-12-06,上海青,花叶类,2.793
2020-12-06,云南油麦菜,花叶类,8.568
2020-12-06,云南生菜,花叶类,28.313
2020-12-06,净藕,水生根茎类,64.56
2020-12-06,双孢菇,食用菌,6.875
2020-12-06,圆茄子,茄类,2.03
2020-12-06,大白菜,花叶类,228.887
2020-12-06,大龙茄子,茄类,0.543
2020-12-06,奶白菜,花叶类,4.845
2020-12-06,姬菇(包),食用菌,6.0
2020-12-06,娃娃菜,花叶类,10.0
2020-12-06,小米椒,辣椒类,1.917
2020-12-06,平菇,食用菌,18.433
2020-12-06,杏鲍菇,食用菌,4.422000000000001
2020-12-06,杏鲍菇(袋),食用菌,9.0
2020-12-06,枝江红菜苔,花叶类,7.8229999999999995
2020-12-06,泡泡椒(精品),辣椒类,39.84
2020-12-06,海鲜菇(袋),食用菌,36.0
2020-12-06,灯笼椒,辣椒类,1.234
2020-12-06,牛首油菜,花叶类,24.235
2020-12-06,甜白菜,花叶类,5.067
2020-12-06,白玉菇(袋),食用菌,8.0
2020-12-06,白菜苔,花叶类,2.024
2020-12-06,秀珍菇,食用菌,1.63
2020-12-06,紫茄子,茄类,14.136
2020-12-06,红杭椒,辣椒类,1.0070000000000001
2020-12-06,红椒,辣椒类,2.698
2020-12-06,红灯笼椒,辣椒类,1.327
2020-12-06,花茄子,茄类,2.172
2020-12-06,茼蒿,花叶类,19.578
2020-12-06,荸荠,水生根茎类,29.201
2020-12-06,菜心,花叶类,2.8369999999999997
2020-12-06,菠菜,花叶类,5.042
2020-12-06,蔡甸藜蒿,花叶类,1.439
2020-12-06,虫草花(袋),食用菌,8.0
2020-12-06,螺丝椒,辣椒类,6.922
2020-12-06,西兰花,花菜类,39.488
2020-12-06,西峡香菇,食用菌,44.006
2020-12-06,豌豆尖,花叶类,2.336
2020-12-06,金针菇,食用菌,21.367
2020-12-06,金针菇(袋),食用菌,69.0
2020-12-06,随州泡泡青,花叶类,4.121
2020-12-06,青尖椒,辣椒类,2.088
2020-12-06,青梗散花,花菜类,28.48
2020-12-06,青线椒,辣椒类,3.9539999999999997
2020-12-06,鲜木耳,食用菌,1.472
2020-12-06,黄心菜,花叶类,2.091
2020-12-06,黄白菜,花叶类,7.13
2020-12-07,七彩椒,辣椒类,0.363
2020-12-07,上海青,花叶类,4.798
2020-12-07,云南油麦菜,花叶类,22.744
2020-12-07,云南生菜,花叶类,6.188
2020-12-07,净藕,水生根茎类,45.368
2020-12-07,双孢菇,食用菌,3.553
2020-12-07,圆茄子,茄类,1.178
2020-12-07,大白菜,花叶类,106.64
2020-12-07,奶白菜,花叶类,3.372
2020-12-07,姬菇,食用菌,0.193
2020-12-07,姬菇(包),食用菌,1.0
2020-12-07,娃娃菜,花叶类,8.0
2020-12-07,小白菜,花叶类,1.158
2020-12-07,小米椒,辣椒类,1.437
2020-12-07,平菇,食用菌,13.242
2020-12-07,杏鲍菇,食用菌,2.4059999999999997
2020-12-07,杏鲍菇(袋),食用菌,2.0
2020-12-07,枝江红菜苔,花叶类,3.448
2020-12-07,泡泡椒(精品),辣椒类,24.607
2020-12-07,海鲜菇(袋),食用菌,14.0
2020-12-07,牛首油菜,花叶类,10.668
2020-12-07,甜白菜,花叶类,2.676
2020-12-07,白玉菇(袋),食用菌,4.0
2020-12-07,白菜苔,花叶类,1.004
2020-12-07,秀珍菇,食用菌,0.494
2020-12-07,紫茄子,茄类,8.333
2020-12-07,红杭椒,辣椒类,0.855
2020-12-07,红椒,辣椒类,5.446
2020-12-07,红灯笼椒,辣椒类,0.745
2020-12-07,花茄子,茄类,0.234
2020-12-07,茼蒿,花叶类,4.582
2020-12-07,荠菜,花叶类,1.2610000000000001
2020-12-07,荸荠,水生根茎类,14.759
2020-12-07,菜心,花叶类,1.3900000000000001
2020-12-07,菠菜,花叶类,4.7
2020-12-07,蔡甸藜蒿,花叶类,1.4649999999999999
2020-12-07,虫草花(袋),食用菌,6.0
2020-12-07,螺丝椒,辣椒类,2.831
2020-12-07,西兰花,花菜类,11.439
2020-12-07,西峡香菇,食用菌,17.505
2020-12-07,金针菇,食用菌,9.439
2020-12-07,金针菇(袋),食用菌,16.0
2020-12-07,银耳(朵),食用菌,1.0
2020-12-07,随州泡泡青,花叶类,3.92
2020-12-07,青尖椒,辣椒类,1.136
2020-12-07,青梗散花,花菜类,17.578
2020-12-07,青线椒,辣椒类,2.146
2020-12-07,青茄子,茄类,0.792
2020-12-07,鲜木耳,食用菌,0.501
2020-12-07,黄心菜,花叶类,5.405
2020-12-07,黄白菜,花叶类,4.299
2020-12-08,七彩椒,辣椒类,0.707
2020-12-08,上海青,花叶类,4.959
2020-12-08,云南油麦菜,花叶类,7.613
2020-12-08,云南生菜,花叶类,13.395
2020-12-08,净藕,水生根茎类,40.159
2020-12-08,双孢菇,食用菌,3.379
2020-12-08,圆茄子,茄类,0.439
2020-12-08,大白菜,花叶类,88.986
2020-12-08,奶白菜,花叶类,3.14
2020-12-08,姬菇,食用菌,0.344
2020-12-08,姬菇(包),食用菌,3.0
2020-12-08,娃娃菜,花叶类,10.0
2020-12-08,小白菜,花叶类,1.116
2020-12-08,小米椒,辣椒类,1.641
2020-12-08,平菇,食用菌,10.586
2020-12-08,杏鲍菇,食用菌,2.863
2020-12-08,杏鲍菇(袋),食用菌,1.0
2020-12-08,枝江红菜苔,花叶类,3.169
2020-12-08,泡泡椒(精品),辣椒类,26.381
2020-12-08,海鲜菇,食用菌,1.001
2020-12-08,海鲜菇(袋),食用菌,9.0
2020-12-08,灯笼椒,辣椒类,1.324
2020-12-08,牛首油菜,花叶类,30.368000000000002
2020-12-08,甜白菜,花叶类,2.943
2020-12-08,白玉菇(袋),食用菌,3.0
2020-12-08,白菜苔,花叶类,1.089
2020-12-08,紫茄子,茄类,7.37
2020-12-08,红杭椒,辣椒类,0.6459999999999999
2020-12-08,红椒,辣椒类,2.102
2020-12-08,红灯笼椒,辣椒类,0.476
2020-12-08,花茄子,茄类,1.08
2020-12-08,茼蒿,花叶类,3.045
2020-12-08,荸荠,水生根茎类,33.457
2020-12-08,菜心,花叶类,2.193
2020-12-08,菠菜,花叶类,4.018
2020-12-08,虫草花(袋),食用菌,4.0
2020-12-08,螺丝椒,辣椒类,1.176
2020-12-08,蟹味菇,食用菌,5.0
2020-12-08,西兰花,花菜类,16.642
2020-12-08,西峡香菇,食用菌,20.565
2020-12-08,野生粉藕,水生根茎类,4.729
2020-12-08,金针菇,食用菌,7.094
2020-12-08,金针菇(袋),食用菌,18.0
2020-12-08,随州泡泡青,花叶类,2.438
2020-12-08,青尖椒,辣椒类,0.769
2020-12-08,青梗散花,花菜类,13.044
2020-12-08,青线椒,辣椒类,2.669
2020-12-08,青茄子,茄类,2.015
2020-12-08,黄心菜,花叶类,1.913
2020-12-08,黄白菜,花叶类,3.5949999999999998
2020-12-08,黑皮鸡枞菌,食用菌,0.196
2020-12-09,七彩椒,辣椒类,0.232
2020-12-09,云南油麦菜,花叶类,18.168
2020-12-09,云南生菜,花叶类,6.439
2020-12-09,净藕,水生根茎类,36.39
2020-12-09,双孢菇,食用菌,3.426
2020-12-09,圆茄子,茄类,1.604
2020-12-09,大白菜,花叶类,93.782
2020-12-09,奶白菜,花叶类,5.815
2020-12-09,姬菇,食用菌,0.308
2020-12-09,姬菇(包),食用菌,2.0
2020-12-09,娃娃菜,花叶类,3.0
2020-12-09,小白菜,花叶类,1.309
2020-12-09,小米椒,辣椒类,1.424
2020-12-09,平菇,食用菌,10.264
2020-12-09,杏鲍菇,食用菌,1.2369999999999999
2020-12-09,杏鲍菇(袋),食用菌,1.0
2020-12-09,枝江红菜苔,花叶类,6.595
2020-12-09,泡泡椒(精品),辣椒类,23.706
2020-12-09,海鲜菇,食用菌,0.271
2020-12-09,海鲜菇(袋),食用菌,3.0
2020-12-09,灯笼椒,辣椒类,0.271
2020-12-09,牛首油菜,花叶类,12.642
2020-12-09,甜白菜,花叶类,1.254
2020-12-09,白玉菇(袋),食用菌,1.0
2020-12-09,紫茄子,茄类,7.194
2020-12-09,红杭椒,辣椒类,0.179
2020-12-09,红椒,辣椒类,2.947
2020-12-09,红灯笼椒,辣椒类,0.688
2020-12-09,茼蒿,花叶类,9.0
2020-12-09,荠菜,花叶类,1.1669999999999998
2020-12-09,荸荠,水生根茎类,2.0549999999999997
2020-12-09,菠菜,花叶类,12.843
2020-12-09,虫草花(袋),食用菌,6.0
2020-12-09,螺丝椒,辣椒类,2.534
2020-12-09,蟹味菇,食用菌,3.0
2020-12-09,西兰花,花菜类,10.841
2020-12-09,西峡香菇,食用菌,23.836
2020-12-09,野生粉藕,水生根茎类,1.452
2020-12-09,金针菇,食用菌,5.465
2020-12-09,金针菇(袋),食用菌,17.0
2020-12-09,银耳(朵),食用菌,1.0
2020-12-09,随州泡泡青,花叶类,1.381
2020-12-09,青尖椒,辣椒类,1.9449999999999998
2020-12-09,青梗散花,花菜类,9.984
2020-12-09,青线椒,辣椒类,2.133
2020-12-09,青茄子,茄类,1.092
2020-12-09,鲜木耳,食用菌,0.665
2020-12-09,黄心菜,花叶类,1.713
2020-12-09,黄白菜,花叶类,5.5649999999999995
2020-12-09,黑皮鸡枞菌,食用菌,0.692
2020-12-10,上海青,花叶类,2.007
2020-12-10,东门口小白菜,花叶类,3.688
2020-12-10,云南油麦菜,花叶类,25.328
2020-12-10,云南生菜,花叶类,6.857
2020-12-10,净藕,水生根茎类,43.065
2020-12-10,双孢菇,食用菌,2.572
2020-12-10,圆茄子,茄类,1.354
2020-12-10,大白菜,花叶类,85.616
2020-12-10,奶白菜,花叶类,6.667
2020-12-10,姬菇,食用菌,0.372
2020-12-10,姬菇(包),食用菌,3.0
2020-12-10,娃娃菜,花叶类,10.0
2020-12-10,小米椒,辣椒类,1.812
2020-12-10,平菇,食用菌,12.469
2020-12-10,杏鲍菇,食用菌,4.08
2020-12-10,杏鲍菇(袋),食用菌,1.0
2020-12-10,枝江红菜苔,花叶类,3.69
2020-12-10,泡泡椒(精品),辣椒类,31.6
2020-12-10,海鲜菇,食用菌,0.673
2020-12-10,海鲜菇(袋),食用菌,9.0
2020-12-10,灯笼椒,辣椒类,0.883
2020-12-10,牛首油菜,花叶类,10.198
2020-12-10,甜白菜,花叶类,2.258
2020-12-10,白玉菇(袋),食用菌,5.0
2020-12-10,秀珍菇,食用菌,0.532
2020-12-10,紫茄子,茄类,9.161999999999999
2020-12-10,红杭椒,辣椒类,0.376
2020-12-10,红椒,辣椒类,2.711
2020-12-10,红灯笼椒,辣椒类,1.339
2020-12-10,花茄子,茄类,0.334
2020-12-10,茼蒿,花叶类,5.729
2020-12-10,荸荠,水生根茎类,4.639
2020-12-10,菜心,花叶类,1.262
2020-12-10,菠菜,花叶类,15.828
2020-12-10,虫草花(袋),食用菌,6.0
2020-12-10,螺丝椒,辣椒类,3.9379999999999997
2020-12-10,蟹味菇,食用菌,1.0
2020-12-10,蟹味菇(袋),食用菌,1.0
2020-12-10,西兰花,花菜类,7.51
2020-12-10,西峡香菇,食用菌,22.108
2020-12-10,野生粉藕,水生根茎类,0.744
2020-12-10,金针菇,食用菌,7.056
2020-12-10,金针菇(袋),食用菌,13.0
2020-12-10,随州泡泡青,花叶类,0.771
2020-12-10,青尖椒,辣椒类,0.426
2020-12-10,青梗散花,花菜类,12.895
2020-12-10,青线椒,辣椒类,2.662
2020-12-10,青茄子,茄类,0.561
2020-12-10,鲜木耳,食用菌,0.501
2020-12-10,黄心菜,花叶类,6.311
2020-12-10,黄白菜,花叶类,2.329
2020-12-11,七彩椒,辣椒类,2.353
2020-12-11,上海青,花叶类,5.503
2020-12-11,东门口小白菜,花叶类,2.794
2020-12-11,云南油麦菜,花叶类,17.995
2020-12-11,云南生菜,花叶类,17.86
2020-12-11,净藕,水生根茎类,43.653
2020-12-11,双孢菇,食用菌,2.504
2020-12-11,圆茄子,茄类,0.426
2020-12-11,大白菜,花叶类,118.274
2020-12-11,奶白菜,花叶类,4.42
2020-12-11,姬菇,食用菌,0.308
2020-12-11,姬菇(包),食用菌,2.0
2020-12-11,娃娃菜,花叶类,11.0
2020-12-11,小白菜,花叶类,0.272
2020-12-11,小米椒,辣椒类,1.198
2020-12-11,平菇,食用菌,12.433
2020-12-11,杏鲍菇,食用菌,3.058
2020-12-11,杏鲍菇(袋),食用菌,5.0
2020-12-11,枝江红菜苔,花叶类,2.515
2020-12-11,泡泡椒(精品),辣椒类,28.849
2020-12-11,海鲜菇,食用菌,1.631
2020-12-11,海鲜菇(袋),食用菌,10.0
2020-12-11,灯笼椒,辣椒类,1.6360000000000001
2020-12-11,牛首油菜,花叶类,10.001
2020-12-11,甜白菜,花叶类,2.575
2020-12-11,白玉菇(袋),食用菌,8.0
2020-12-11,紫茄子,茄类,11.417
2020-12-11,红杭椒,辣椒类,0.175
2020-12-11,红椒,辣椒类,2.711
2020-12-11,红灯笼椒,辣椒类,1.526
2020-12-11,花茄子,茄类,1.5110000000000001
2020-12-11,茼蒿,花叶类,3.821
2020-12-11,荸荠,水生根茎类,8.886
2020-12-11,菜心,花叶类,1.605
2020-12-11,菠菜,花叶类,5.987
2020-12-11,虫草花,食用菌,0.101
2020-12-11,虫草花(袋),食用菌,7.0
2020-12-11,螺丝椒,辣椒类,2.648
2020-12-11,蟹味菇(袋),食用菌,1.0
2020-12-11,西兰花,花菜类,18.301
2020-12-11,西峡香菇,食用菌,14.902
2020-12-11,野生粉藕,水生根茎类,2.819
2020-12-11,金针菇,食用菌,7.837
2020-12-11,金针菇(袋),食用菌,17.0
2020-12-11,银耳(朵),食用菌,1.0
2020-12-11,随州泡泡青,花叶类,3.297
2020-12-11,青尖椒,辣椒类,0.225
2020-12-11,青梗散花,花菜类,12.343
2020-12-11,青线椒,辣椒类,3.193
2020-12-11,青茄子,茄类,1.564
2020-12-11,鲜木耳,食用菌,0.379
2020-12-11,黄心菜,花叶类,1.779
2020-12-11,黄白菜,花叶类,2.8120000000000003
2020-12-12,七彩椒,辣椒类,0.576
2020-12-12,上海青,花叶类,5.542
2020-12-12,云南油麦菜,花叶类,12.915
2020-12-12,云南生菜,花叶类,7.927
2020-12-12,净藕,水生根茎类,57.082
2020-12-12,双孢菇,食用菌,6.922
2020-12-12,圆茄子,茄类,2.02
2020-12-12,大白菜,花叶类,156.841
2020-12-12,奶白菜,花叶类,4.224
2020-12-12,姬菇,食用菌,0.9299999999999999
2020-12-12,姬菇(包),食用菌,3.0
2020-12-12,娃娃菜,花叶类,10.0
2020-12-12,小白菜,花叶类,1.6600000000000001
2020-12-12,小米椒,辣椒类,2.961
2020-12-12,平菇,食用菌,19.702
2020-12-12,杏鲍菇,食用菌,2.605
2020-12-12,杏鲍菇(袋),食用菌,2.0
2020-12-12,枝江红菜苔,花叶类,8.577
2020-12-12,泡泡椒(精品),辣椒类,37.137
2020-12-12,海鲜菇,食用菌,1.63
2020-12-12,海鲜菇(袋),食用菌,12.0
2020-12-12,灯笼椒,辣椒类,1.3860000000000001
2020-12-12,牛排菇,食用菌,0.535
2020-12-12,牛首油菜,花叶类,13.488
2020-12-12,甜白菜,花叶类,2.442
2020-12-12,白玉菇(袋),食用菌,12.0
2020-12-12,秀珍菇,食用菌,0.5640000000000001
2020-12-12,紫茄子,茄类,8.008
2020-12-12,红杭椒,辣椒类,0.727
2020-12-12,红椒,辣椒类,3.432
2020-12-12,花茄子,茄类,0.584
2020-12-12,茼蒿,花叶类,10.698
2020-12-12,荸荠,水生根茎类,12.235
2020-12-12,菜心,花叶类,2.933
2020-12-12,菠菜,花叶类,19.383
2020-12-12,蔡甸藜蒿,花叶类,1.99
2020-12-12,虫草花,食用菌,0.41200000000000003
2020-12-12,虫草花(袋),食用菌,11.0
2020-12-12,螺丝椒,辣椒类,4.317
2020-12-12,蟹味菇,食用菌,4.0
2020-12-12,西兰花,花菜类,44.861000000000004
2020-12-12,西峡香菇,食用菌,35.096000000000004
2020-12-12,野生粉藕,水生根茎类,2.153
2020-12-12,金针菇,食用菌,18.788
2020-12-12,金针菇(袋),食用菌,40.0
2020-12-12,银耳(朵),食用菌,2.0
2020-12-12,随州泡泡青,花叶类,1.093
2020-12-12,青尖椒,辣椒类,0.927
2020-12-12,青梗散花,花菜类,20.605
2020-12-12,青线椒,辣椒类,3.2680000000000002
2020-12-12,青茄子,茄类,1.353
2020-12-12,鲜木耳,食用菌,0.729
2020-12-12,黄心菜,花叶类,7.717
2020-12-12,黄白菜,花叶类,2.189
2020-12-12,黑皮鸡枞菌,食用菌,0.206
2020-12-13,七彩椒,辣椒类,1.195
2020-12-13,上海青,花叶类,11.206
2020-12-13,云南油麦菜,花叶类,18.495
2020-12-13,云南生菜,花叶类,18.9
2020-12-13,净藕,水生根茎类,51.712
2020-12-13,双孢菇,食用菌,6.208
2020-12-13,圆茄子,茄类,0.735
2020-12-13,大白菜,花叶类,221.55
2020-12-13,奶白菜,花叶类,7.714
2020-12-13,姬菇,食用菌,1.343
2020-12-13,姬菇(包),食用菌,6.0
2020-12-13,娃娃菜,花叶类,13.0
2020-12-13,小白菜,花叶类,1.224
2020-12-13,小米椒,辣椒类,2.05
2020-12-13,平菇,食用菌,16.129
2020-12-13,杏鲍菇,食用菌,2.537
2020-12-13,杏鲍菇(袋),食用菌,4.0
2020-12-13,枝江红菜苔,花叶类,6.695
2020-12-13,泡泡椒(精品),辣椒类,54.366
2020-12-13,海鲜菇,食用菌,1.484
2020-12-13,海鲜菇(袋),食用菌,30.0
2020-12-13,牛排菇,食用菌,0.8879999999999999
2020-12-13,牛首油菜,花叶类,18.063
2020-12-13,甜白菜,花叶类,5.015000000000001
2020-12-13,白玉菇(袋),食用菌,7.0
2020-12-13,紫茄子,茄类,17.457
2020-12-13,红杭椒,辣椒类,0.628
2020-12-13,红椒,辣椒类,3.328
2020-12-13,红灯笼椒,辣椒类,1.5270000000000001
2020-12-13,花茄子,茄类,0.8919999999999999
2020-12-13,茼蒿,花叶类,13.5
2020-12-13,荸荠,水生根茎类,15.729
2020-12-13,菜心,花叶类,2.531
2020-12-13,菠菜,花叶类,20.789
2020-12-13,蔡甸藜蒿,花叶类,1.087
2020-12-13,虫草花(袋),食用菌,10.0
2020-12-13,螺丝椒,辣椒类,9.161
2020-12-13,蟹味菇,食用菌,2.0
2020-12-13,西兰花,花菜类,44.4
2020-12-13,西峡香菇,食用菌,33.804
2020-12-13,野生粉藕,水生根茎类,6.1370000000000005
2020-12-13,金针菇,食用菌,22.164
2020-12-13,金针菇(袋),食用菌,49.0
2020-12-13,银耳(朵),食用菌,4.0
2020-12-13,随州泡泡青,花叶类,1.3800000000000001
2020-12-13,青尖椒,辣椒类,0.9159999999999999
2020-12-13,青梗散花,花菜类,34.27
2020-12-13,青线椒,辣椒类,3.613
2020-12-13,青茄子,茄类,1.7610000000000001
2020-12-13,鲜木耳,食用菌,0.894
2020-12-13,黄心菜,花叶类,9.291
2020-12-13,黄白菜,花叶类,5.341
2020-12-13,黑皮鸡枞菌,食用菌,0.164
2020-12-14,上海青,花叶类,1.828
2020-12-14,云南油麦菜,花叶类,14.297
2020-12-14,云南生菜,花叶类,17.194
2020-12-14,净藕,水生根茎类,51.695
2020-12-14,双孢菇,食用菌,5.3999999999999995
2020-12-14,圆茄子,茄类,0.659
2020-12-14,大白菜,花叶类,103.679
2020-12-14,奶白菜,花叶类,0.969
2020-12-14,姬菇,食用菌,0.329
2020-12-14,姬菇(包),食用菌,3.0
2020-12-14,娃娃菜,花叶类,6.0
2020-12-14,小白菜,花叶类,1.259
2020-12-14,小米椒,辣椒类,2.808
2020-12-14,平菇,食用菌,8.742
2020-12-14,杏鲍菇,食用菌,3.931
2020-12-14,杏鲍菇(袋),食用菌,2.0
2020-12-14,枝江红菜苔,花叶类,6.2509999999999994
2020-12-14,泡泡椒(精品),辣椒类,36.925
2020-12-14,海鲜菇,食用菌,1.487
2020-12-14,海鲜菇(袋),食用菌,13.0
2020-12-14,牛首油菜,花叶类,16.436
2020-12-14,甜白菜,花叶类,0.616
2020-12-14,白玉菇(袋),食用菌,1.0
2020-12-14,紫茄子,茄类,9.850999999999999
2020-12-14,红杭椒,辣椒类,0.32599999999999996
2020-12-14,红椒,辣椒类,3.693
2020-12-14,花茄子,茄类,2.205
2020-12-14,茼蒿,花叶类,7.99
2020-12-14,荸荠,水生根茎类,13.822
2020-12-14,菜心,花叶类,1.654
2020-12-14,菠菜,花叶类,6.8580000000000005
2020-12-14,蔡甸藜蒿,花叶类,0.596
2020-12-14,虫草花(袋),食用菌,2.0
2020-12-14,蟹味菇,食用菌,2.0
2020-12-14,西兰花,花菜类,14.111
2020-12-14,西峡香菇,食用菌,19.4
2020-12-14,金针菇,食用菌,8.071
2020-12-14,金针菇(袋),食用菌,12.0
2020-12-14,青尖椒,辣椒类,0.995
2020-12-14,青梗散花,花菜类,19.265
2020-12-14,青线椒,辣椒类,3.647
2020-12-14,鲜木耳,食用菌,0.729
2020-12-14,黄心菜,花叶类,3.492
2020-12-14,黄白菜,花叶类,8.535
2020-12-15,七彩椒,辣椒类,1.183
2020-12-15,上海青,花叶类,3.474
2020-12-15,东门口小白菜,花叶类,3.997
2020-12-15,云南油麦菜,花叶类,23.773
2020-12-15,云南生菜,花叶类,15.426
2020-12-15,净藕,水生根茎类,36.313
2020-12-15,双孢菇,食用菌,2.848
2020-12-15,圆茄子,茄类,1.3809999999999998
2020-12-15,大白菜,花叶类,102.046
2020-12-15,姬菇,食用菌,0.9440000000000001
2020-12-15,姬菇(包),食用菌,2.0
2020-12-15,娃娃菜,花叶类,8.0
2020-12-15,小米椒,辣椒类,1.796
2020-12-15,平菇,食用菌,14.1
2020-12-15,杏鲍菇,食用菌,2.787
2020-12-15,杏鲍菇(袋),食用菌,2.0
2020-12-15,枝江红菜苔,花叶类,7.205
2020-12-15,泡泡椒(精品),辣椒类,28.531
2020-12-15,海鲜菇,食用菌,1.4809999999999999
2020-12-15,海鲜菇(袋),食用菌,10.0
2020-12-15,灯笼椒,辣椒类,0.276
2020-12-15,牛首油菜,花叶类,14.461
2020-12-15,甜白菜,花叶类,1.217
